text,aspects,polarities
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",FOOD,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",AMBIENCE,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",AMBIENCE,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",AMBIENCE,positive
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",FOOD,negative
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",AMBIENCE,negative
"Great food, good size menu, great service and an unpretensious setting.",FOOD,positive
"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE,positive
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",AMBIENCE,positive
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",AMBIENCE,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,AMBIENCE,positive
"We have been to this place many times, and always have great food, wine, and service.",FOOD,positive
"Great food, great decor, great service.",FOOD,positive
"never swaying, never a bad meal, never bad service...",FOOD,positive
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",AMBIENCE,positive
"The food was good, the place was clean and affordable.",FOOD,positive
"We love the food, drinks, and atmosphere!",FOOD,positive
"Great food, amazing service, this place is a class act.",FOOD,positive
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",AMBIENCE,negative
"The waiter was attentive, the food was delicious and the views of the city were great.",FOOD,positive
"While the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE,negative
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",AMBIENCE,negative
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,AMBIENCE,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",FOOD,positive
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",FOOD,negative
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",FOOD,positive
Baluchi's has solid food and a nice decor at reasonable prices.,FOOD,positive
"Nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,AMBIENCE,positive
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",FOOD,negative
"A cool bar with great food, and tons of excellent beer.",AMBIENCE,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",AMBIENCE,positive
"good music, great food, speedy service affordable prices.",SERVICE,positive
"Great food, great prices, great service.",FOOD,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,AMBIENCE,positive
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,AMBIENCE,negative
"I found the food, service and value exceptional everytime I have been there.",FOOD,positive
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD,positive
"They have it all -- great price, food, and service.",FOOD,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",AMBIENCE,positive
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",FOOD,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,SERVICE,positive
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",FOOD,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,FOOD,positive
"good music, great food, speedy service affordable prices.",AMBIENCE,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,AMBIENCE,positive
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",RESTAURANT,positive
