text,aspects,polarities
Comimos dos menus calçotades muy buenos!,FOOD,positive
Los camareros muy majos y constantemente pendientes que no nos faltara de nada!,SERVICE,positive
Lo unico que me parecio raro es que de postre no tenian la crema catalana!,FOOD,negative
:( pero por lo demas lo recomiendo totalmente!,RESTAURANT,positive
"Fui con mi mujer y mis suegros y todos quedaron encantados: servicio, velocidad, puntos de cocción, raciones, calidad/precio,  Solo dos peros: el vino de la casa tenía un punto de rancidumbre y que nos podrían haber puesto en un punto más céntrico del salón.",SERVICE,positive
"Fui con mi mujer y mis suegros y todos quedaron encantados: servicio, velocidad, puntos de cocción, raciones, calidad/precio,  Solo dos peros: el vino de la casa tenía un punto de rancidumbre y que nos podrían haber puesto en un punto más céntrico del salón.",FOOD,positive
"Una amplia carta, comida rica y con buena calidad precio, servicio correcto y atento y ambiente muy animado, lo recomiendo para culquier ocasión...",SERVICE,positive
"Realmente me sorprendio porque no habia ido nunca, eramos un grupo de 20 personas y fue genial, sitio muy acogedor, decoracion moderna, comida de calidad buena... Y un precio economico para ser Barcelona.",AMBIENCE,positive
El servicio muy bueno tambien!,SERVICE,positive
Buen servicio,SERVICE,positive
"Camareros atentos, comida abundante y buenisima.",SERVICE,positive
"Camareros atentos, comida abundante y buenisima.",FOOD,positive
Mucha comida!,FOOD,positive
"Excelente relacion calidad/precio, raciones muy completas y ambiente muy agradable.",FOOD,positive
El servicio perfecto.,SERVICE,positive
"Pedimos el menú calçotada, y los calçots dejaron muchísimo que desear.",FOOD,negative
Eran muy pequeños en tamaño y algunos vacíos... ,FOOD,negative
No volveré por eso.,RESTAURANT,negative
La parrillada algo escasa...,FOOD,negative
Fuimos 2 personas a tomar el menú de calçotada y la verdad es que el servicio fue bueno y la comida también.,SERVICE,positive
Fuimos 2 personas a tomar el menú de calçotada y la verdad es que el servicio fue bueno y la comida también.,FOOD,positive
Nos gusto.,RESTAURANT,positive
Comimos muy bien.,RESTAURANT,positive
Calidad y cantidad.,FOOD,positive
Al llegar nos cambiaron a una mesa mejor que la que habían reservado inicialmente para que estuviéramos más tranquilos.,SERVICE,positive
Muy buen trato y nos pusieron extra de calçots sin cobrarlo.,SERVICE,positive
Muy buen recuerdo.,RESTAURANT,positive
"Nos gustó mucho el lugar, muy biuen ambiente, tranquilo, muy buen servicio.",SERVICE,positive
"Nos gustó mucho el lugar, muy biuen ambiente, tranquilo, muy buen servicio.",AMBIENCE,positive
Volveremos seguro!,RESTAURANT,positive
"Muy agradable, buena relación calidad precio y buena cocina.",FOOD,positive
Repetiremos seguro.,RESTAURANT,positive
"Buen ambiente, buena comida, un sitio recomendable.",AMBIENCE,positive
"La verdad es que todo estuvo muy bien, servicio atento y todo según lo esperado.",SERVICE,positive
"Por poner alguna pega, la salsa de los calçots no era puramente romesco, pero estaba bien.",FOOD,neutral
Seguramente repetiremos.,RESTAURANT,positive
"Comida buena, servicio muy bueno, atención al cliente excelente.",SERVICE,positive
"Comida buena, servicio muy bueno, atención al cliente excelente.",FOOD,positive
Fuimos por la calçota y todo genial pero la salsa nos defraudó bastante sabia mucho a tomate.,FOOD,positive
"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",FOOD,negative
"Servicio muy bueno, quedamos contentos de la calçotada.",SERVICE,positive
Personal de sala muy atento y alimentos de calidad y bien cocinados.,SERVICE,positive
Personal de sala muy atento y alimentos de calidad y bien cocinados.,FOOD,positive
"Sitio agradable aunque le falta un ""algo""",RESTAURANT,neutral
Al servicio le falta bastante educacion.,SERVICE,negative
Hemos pedido una ración de mejillones al vapor que estaban sin limpiar y una ración de gambas en la que ni siquiera nos han puesto cubiertos.,FOOD,negative
Las gambas estaban buenas pero caras.,FOOD,negative
"No volveremos, nos quedamos con “La Casa de Mar”. ",RESTAURANT,negative
"He estado varias veces,el trato profesional y muy amable, en cuanto al producto, muy bien en calidad y cantidad, sin sorpresas ",SERVICE,positive
"He estado varias veces,el trato profesional y muy amable, en cuanto al producto, muy bien en calidad y cantidad, sin sorpresas ",FOOD,positive
"Es un sitio correcto, sin mas.",RESTAURANT,neutral
para donde esta el precio es estable y no te das un susto.. ,RESTAURANT,neutral
"Trato correcto,la comida lamentablemente mal desde un balalao gratinado crudo hasta una carrillera de vacuno recalentada en microondas y que se paso de calentamiento hasta quedar seca en las partes mas delgadas.",FOOD,negative
"Hasta nunca amigos,que tengan suerte la necesitaran. ",RESTAURANT,negative
Primer plato simplon estilo cuartelero.,FOOD,negative
El segundo besugo salsa que solo contenia la cabeza.,FOOD,negative
"Devolucion a cocina,amabilidad de camarera,requerimiento de cuenta y adios.",SERVICE,positive
Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer.,FOOD,negative
Desde luego un desastre.,RESTAURANT,negative
para no volver ,RESTAURANT,negative
"De primero teníamos una ensalada rosa, que estaba muy bien para compartir, para comer luego una guindillas (algunas picaban) y posteriormente huevos con foie.",FOOD,positive
"Para volver, sin duda. ",RESTAURANT,positive
"Esta fue nuestra opción.Aparte de la comida pedida la casa invita a tres pequeños aperitivos en los cuales me gusto sobre manera el paté de anchoas.Los primeros elección del chef fueron un carpa-chio de pulpo, un bizcocho de setas pecs, unos langostinos y un canelos de perdiz escabechada.",FOOD,positive
En general a un gran nivel todos los platos que fueron individuales así que da igual el numero de personas de la mesa los entrantes serán los mismos.,FOOD,positive
"Tanto el solomillos ( mas que generoso el trozo ) como la presa, que son los dos únicos que probé tenían un toque perfecto de cocina ( según se pidió ) y por el resto de los comensales los demás platos tenían un gran nivel, siendo posible que el canelon de ternasco no fuera tan generosa la ración como en el resto de platos.",FOOD,positive
"Los postres volvieron a ser una degustacion de diferentes tipos de postres que también tenían el nivel muy alto, acorde con el resto de la cena.",FOOD,positive
"Y no solo es la gran variedad de vinos de mesa ( tinto, blanco o cava ) si no que tiene una aun mas amplia variedad de vinos de otros tipos  ( olorosos , amontillados, PX , oportos, …) sin olvidar los coñac y otros licores incluyendo su carta de puros.",DRINKS,positive
"La cena estaba buenisima, es un menú muy, muy recomendable,  en el que destacaria el bacalao realmente gustoso y en su punto,y el postre.",FOOD,positive
"Nos atendieron fenomenal a pesar de nuestra pequeña “faena” al restaurantem ya que de diez personas que ibamos a ser, tuvimos por motivos de salúd 4 bajas y solo fuimos 6.",SERVICE,positive
PAra recomendar y repetir ,RESTAURANT,positive
El resto de platos no nos parecieron dignos de un restaurante de nivel.,FOOD,negative
"Me refiero a la pincelada de mostaza q acompañaba a la carrillera, que lejos de ser una pincelada, era mucha cantidad y cuando se juntaba con la carrillera y la patata mataba el sabor de estos ingredientes, q eran los protagonistas del plato.",FOOD,negative
Y poner “piedras” de esas q venden en tiendas turísticas como acompañamiento al café… ¡¡no tiene nombre!! ,FOOD,negative
Genial!!,RESTAURANT,positive
Todo estuvo muy bien ,RESTAURANT,positive
"Bien, todo correcto. ",RESTAURANT,neutral
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ",FOOD,positive
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ",SERVICE,positive
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ",AMBIENCE,positive
Para repetir en otra buena ocasión que lo merezca. ,RESTAURANT,positive
Elegimos la opcion del menu cerrado más economico para 4 personas y decir que la calidad-precio de lo que obtuvimos fue deficiente.El menu consistió en un aperitivo de crema de anochas que estaba realmente conseguido.,FOOD,negative
Seguimos con un entrante de melon con jamon realmente diferente con helado que fue el mejor plato de la cena.,FOOD,positive
A continuación pasamos a una dorada que estaba buena pero que era realmente escasa en cantidades.,FOOD,neutral
Despues nos pusieron 3 albondigas de pollo de corral que fue sin duda el peor plato.,FOOD,negative
La salsa era un chilindron con cierto sabor a agarrado y las albondigas no dejaban de ser eso…albondigas.,FOOD,negative
Un plato asi como principal en un menu de 25 euros no parece normal.,FOOD,negative
Por último el postre fue un chocolate blanco a la canela con helado de platano casero y mousse de galleta que era simplemente correcto.,FOOD,neutral
"En resumen, calidad-precio para un menu de 25e deficiente y dudo mucho que volvamos a probar menus más caros. ",RESTAURANT,negative
"Tanto por su historia, como por su cocina y su bodega.",FOOD,positive
Servicio profesional y cercano.,SERVICE,positive
Todo muy correcto,RESTAURANT,positive
"Muy rica la comida, servicio rapidísimo y atento.",SERVICE,positive
"Muy rica la comida, servicio rapidísimo y atento.",FOOD,positive
"Mis hijos quedaron encantados, y un precio razonable para esta parte del Ensanche.",RESTAURANT,positive
"Fue genial, nos atendieron muy bien y relacion calidad precio buenisima.",SERVICE,positive
El sitio muy bonito y como para un pequeño grupo como el que fuimos.,AMBIENCE,positive
"Los camareros muy atentos, y la comida excelente, lo recomendaré",SERVICE,positive
"Los camareros muy atentos, y la comida excelente, lo recomendaré",FOOD,positive
Buen restaurante para ir en grupo con los amigos o compañeros de trabajo !,RESTAURANT,positive
"buen ambiente , comida , atención y precio !!",FOOD,positive
"buen ambiente , comida , atención y precio !!",SERVICE,positive
"Deliciosa comida, buen ambiente, precio correcto!",FOOD,positive
Calçots abundantes pero demasiado gruesos.,FOOD,neutral
Alcachofas brasa solo una mitad por persona.,FOOD,negative
Cordero muy escaso.,FOOD,negative
"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.",SERVICE,positive
"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.",FOOD,positive
Muy bien adaptados los menús para parejas.,FOOD,positive
Calidad-precio muy bien.,FOOD,positive
Servico muy amable.,SERVICE,positive
Las carnes a la brasa son superiores.,FOOD,positive
El menú calçotada es muy completo.,FOOD,positive
"Cuando está lleno, la configuración del local amplifica el ruido.",AMBIENCE,negative
"Buen ambiente, la comida genial, bien situado.",FOOD,positive
"Buen ambiente, la comida genial, bien situado.",AMBIENCE,positive
Altamente recomendable.,RESTAURANT,positive
Seguro que volveremos.,RESTAURANT,positive
"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.",FOOD,positive
"Fuimos a cenar la semana pasada y fue todo un descubrimiento, aunque nadie pidió pizza tienen una pinta estupenda y su horno es de leña, seguro volveremos para probarlas...",FOOD,positive
"La comida está buena y no es caro, pero el local es un poco lúgubre y falto de luminosidad.",AMBIENCE,positive
"La comida está buena y no es caro, pero el local es un poco lúgubre y falto de luminosidad.",FOOD,negative
Servicio amable.,SERVICE,positive
Al final pedimos un entrecot y estaba seco y era pequeño y una brocheta de ternera (en la que había solo 4 taquitos de ternera) y también estaba seca.,FOOD,negative
No volveremos.,RESTAURANT,negative
"Todo fue perfecto, tanto la atención del personal como sus productos.",SERVICE,positive
"Todo fue perfecto, tanto la atención del personal como sus productos.",FOOD,positive
No puedo disfrutar más en Maur!La calidad de sus carnes y verduras a la brasa es impresionante!,FOOD,positive
Tampoco he probado nunca unas pizzas al horno de leña tan buenas.,FOOD,positive
Un 10 en comida mediterranea!,FOOD,positive
Pues tengo que decir que fue un exito.,RESTAURANT,positive
"Les encanto a todos, muy buenos, bien hechos, y las carnes, patatas al caliu, alcachofas y escalibadas, realmente buenas.",FOOD,positive
"Muy recomendable, tanto la calidad como el servicio.",SERVICE,positive
Las verduras a la brasa y los calçots estaban muy bien hechos y sabrosos.,FOOD,positive
Repetiré!,RESTAURANT,positive
Servicio un poco lento...pero entiendo que era viernes por la noche y Vamos que se ha convertido en uno de nuestros restaurante preferidos....(la proxima unas pizzas...que viendo la de nuestros vecinos de mesa....),SERVICE,positive
Comimos un menú calçots que no estaba mal pero tampoco era una maravilla.,FOOD,neutral
"Generoso en cantidad, pero la calidad de la carne dejaba un poco que desear.",FOOD,negative
"Así como el romesco, que era un poco ""de bote"".",FOOD,negative
"Lo mejor, el sabor a brasa y la abundante cantidad de calçots.",FOOD,positive
También la rapidez en el servicio.,SERVICE,positive
"Variedad, cantidad, i excelente relación calidad-precio, a mejorar: el pan.",FOOD,negative
Tengo cariño fundado por este restaurante.,RESTAURANT,positive
Toda la brasa es excelente y te la sirven calentita.,FOOD,positive
Para niños croquetas buenísimas y hamburguesas de buena calidad.,FOOD,positive
"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",SERVICE,negative
"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",FOOD,negative
no volvere. ,RESTAURANT,negative
Y me gustó mucho.,RESTAURANT,positive
Las carnes muy bien preparadas.,FOOD,positive
De postre me zampé una sopa de chocolate blanco que recomiento.,FOOD,positive
El servicio atento y cordial.Volveré a ir. ,SERVICE,positive
Grata sorpresa.,RESTAURANT,positive
"Un genero sorprendente, fresco y sabroso como solo puedes encontrarlo en Cádiz y en el Puerto.",FOOD,positive
"Probamos el jamón, los langostinos y el rodaballo, y aún se me hace la boca agua la recordarlo.",FOOD,positive
servicio fatal…las camareras son poco profesionales y unas maleducadas.,SERVICE,negative
han subido bastante los precios.,RESTAURANT,negative
"Buenas, estuviemos anoche 1/08/09 cenando, reservamos para 4 dos parejas, ibamos a pedir unas raciones y un pescado de segundo, pero al final nos decidimos a compartir raciones, el tomate a la andaluza nos lo sacaron de aperitivo mientras esperabamos (un detalle) la verdad que pedimos casi de todo y todo era de buena calidad, acompañado de un Blanc Pescador, la verdad que nos quedamos muy bien, el servicio bien y el precio pensamos que nos iba a salir mas caro por comer asi de raciones, pero fue bastantes ajustado, asi que lo recomiendo, las ortiguillas de mar que no lo habia probado nunca me gustaron mucho. ",SERVICE,positive
"Buenas, estuviemos anoche 1/08/09 cenando, reservamos para 4 dos parejas, ibamos a pedir unas raciones y un pescado de segundo, pero al final nos decidimos a compartir raciones, el tomate a la andaluza nos lo sacaron de aperitivo mientras esperabamos (un detalle) la verdad que pedimos casi de todo y todo era de buena calidad, acompañado de un Blanc Pescador, la verdad que nos quedamos muy bien, el servicio bien y el precio pensamos que nos iba a salir mas caro por comer asi de raciones, pero fue bastantes ajustado, asi que lo recomiendo, las ortiguillas de mar que no lo habia probado nunca me gustaron mucho. ",FOOD,positive
Ambiente tranquilo.,AMBIENCE,positive
La dorada al estilo “el puerto” muy agradable con una salsa muy bien terminada aunque la presentaron sin descamar y eso fue algo incordiante a la hora de disfrutar de ella.,FOOD,positive
Raciones amplias y muy abundantes.,FOOD,positive
"El tomate, como entrante,  es algo especial a destacar.",FOOD,positive
El vino muy bueno y el postre de puding es algo delicioso aunque le sobraba casi toda la nata (de bote) que llevaba de acompañamiento; mereceria plantearse otra presentacion.,FOOD,positive
"El precio no es barato pero comparado con sitios donde te van empujando de mala manera,  merece la pena.",RESTAURANT,neutral
El servicio tranquilo y dejandote a tu manera aunque no quitan ojo a tus deseos.,SERVICE,positive
"Para dos personas, recomiendo un menu especial el puerto y un segundo plato.",FOOD,positive
"Me pareció un poco caro , será que no estoy acostumbrado a ir a este tipo de restaurantes.",RESTAURANT,negative
"La calidad de la comida fue excepcional , asi como el trato personal.",FOOD,positive
He ido un par de veces a cenar y no ha estado del todo mal.,RESTAURANT,neutral
"Degusté el tomate a la andaluza, unas ortigillas de mar fritas, un besugo a la espalda y un postre se supone casero (pero no), típica tarta prefabricada y descongelada.",FOOD,negative
"Decir que tanto el tomate (buenísimo) como el besugo estaba en su punto, pero hubo varias cosas que no cuadraban.",FOOD,positive
"Las ortiguillas no se parecían en nada al recuerdo que yo tenía de las de Cádiz, había un par de personas fumando en zona de no fumadores, pero lo peor de todo fue la manera de atendernos de la “maitre”, era seria, seca, arisca y parecía estar dos o tres escalones por debajo del lugar en el que trabajaba, estaba poco dispuesta a nuestra atención ya que se le veía todo el rato en la cocina hablando con otra de sus compañeras. ",SERVICE,negative
"Las ortiguillas no se parecían en nada al recuerdo que yo tenía de las de Cádiz, había un par de personas fumando en zona de no fumadores, pero lo peor de todo fue la manera de atendernos de la “maitre”, era seria, seca, arisca y parecía estar dos o tres escalones por debajo del lugar en el que trabajaba, estaba poco dispuesta a nuestra atención ya que se le veía todo el rato en la cocina hablando con otra de sus compañeras. ",FOOD,negative
"07.02.08″   La comida de hoy,   “”Un lujo”.Todo a tiempo,,,, hemos comido unas tortillitas de camarones, unas gambas de huelva  para compartir y luego entrecot a la parrilla y la otra persona solomillo al jerez , todo ello regado con Enate -cabernet suavignon-, una maravilla de comida.El local acogedor , quizas un poco bullicioso para las pocas mesas que tiene -15-, el trato amable.",FOOD,positive
"El 21/01/2014Fuimos Mi Pareja Y Yo A CenarEl Trato Muy CorrectoLas Tortillitas ,El Tomate Y Choco ExcelentesDe Segundo Un Rodaballo Y Una Presa Con Jamón 5 J Muy Bueno Y En Su PuntoA Mi Pareja Le Limpiaron El Rodaballo Y Se Notaba Que Estaba Acostumbrado A Hacerlo Pues Fue Rápida Y Muy Profesional La Camarera Que Nos Lo LimpioA Nosotros No Nos Cobraron El Pan Tal Vez Por Que Estabamos En La Zona Del Bar Y Eso Que Con El Primer Plato De Tomate Ya Nos Habiamos Comido Una Cesta Entera UntandoDe Postre Un Tocino De Cielo Que Estaba Francamente Bueno Y Después De Probar Muchos Estoy Casi Convencido De Que Era CaseroUn Detalle Con El Café Nos Pusieron Una Degustación De Chupitos GratisEl Chupito De Pedro Ximenez BuenísimoEl Precio 48,00€ Los Dos No Esta Mal Para Lo Que ComimosYa Que Probamos Cosas Que Si No Vas A Andalucía Es Difícil Que Las ComasEn Conclusión Volveré ",FOOD,positive
El 15/03/14 fui a cenar con la familia a lo que creia seguia siendo un buen restaurante.,RESTAURANT,negative
Qué decepción.,RESTAURANT,negative
Lo único que valió la pena fue una ración de jamón y CUATRO banderillas.,FOOD,positive
El cazón (bienmesabe) ni cazón ni bienmesabe era TIBURÓN MULTIVITAMÍNICO (eso me dijeron).,FOOD,negative
"Los chanquetes, refritos.",FOOD,negative
"El bacalao dorado, era un revuelto típico de bacalao.",FOOD,negative
"En fin, yo no volveré. ",RESTAURANT,negative
Yo he estado varias veces y siempre hemos salido yo y mis invitados muy satisfechos.,RESTAURANT,positive
"Sobre la comida, qué quieres que te diga, tú mismo dices que la calidad es muy buena, con mucha variedad, y el servicio y trato bastante bueno, con muchos detalles de la casa.",SERVICE,positive
"Sobre la comida, qué quieres que te diga, tú mismo dices que la calidad es muy buena, con mucha variedad, y el servicio y trato bastante bueno, con muchos detalles de la casa.",FOOD,positive
"El precio para mí es muy ajustado, especialmente comparando con otros restaurantes similares, unos de los de mejor relación calidad/precio de Zaragoza sin ser una cocina especialmente innovadora ni que aspire a la máxima calidad.",FOOD,neutral
Las sardinas a la brasa espectaculares.,FOOD,positive
El Minicuit igual.,FOOD,positive
"La Tarta de manzana, hummmm.",FOOD,positive
Realmente nos encanto el restaurante y el trato.,RESTAURANT,positive
Totalmente aconsejable.,RESTAURANT,positive
Enhorabuena. ,RESTAURANT,positive
"Solo puedo decir que hay calidad, el trato y la atención de los responsables del restauante inmejorable.",SERVICE,positive
La dorada a la plancha y las verduras con huevo muy bien cocinadas.,FOOD,positive
"En general buen precio, buena cocina, buen servicio.",SERVICE,positive
"En general buen precio, buena cocina, buen servicio.",FOOD,positive
"Era la primera vez que reservaba en El Real, y la experiencia ha sido muy buena, tanto el trato amable de la señorita que sirvió nuestra mesa, como la comida que resultó estarr excelente.",SERVICE,positive
"elegimos menu degustación, con aperitivo, entrante, un pescado, una carne y dos postres, y todos ellos muy bien presentados y realmente estaba todo buenísimo, incluso el solomillo con miel estaba en su punto.",FOOD,positive
Recomendable totalmente. ,RESTAURANT,positive
Comimos el menu y estaba exquisito y muy bien de precio.,FOOD,positive
El local y el personal estupendos.,SERVICE,positive
Un acierto. ,RESTAURANT,positive
"Pero además, los dos platos que yo comí estaban francamente malos, no estaban bien elaborados (tostada de escalibada con codorniz y merluza braseada).",FOOD,negative
"Y para finalizar, cuando pedimos el café, se nos advirtió que fuéramos rápidos.En fin, muy mal servicio y mala comida.",SERVICE,negative
NO VOLVERÉ. ,RESTAURANT,negative
"Muy muy bien, lo recomiendo….. ",RESTAURANT,positive
Para guiris.,RESTAURANT,negative
Igual fué pero ya no es.,RESTAURANT,negative
Picapica especialidad de la casa y paella parellada para dos.,FOOD,neutral
El pica pica de calamares congelados aceitosos.,FOOD,negative
"Paella coloreada bañada de aceite, gamba immunda.",FOOD,negative
Festival de congelado aceitoso y arroz pasado.,FOOD,negative
Camareros veteranos y amables.,SERVICE,positive
Para olvidar,RESTAURANT,negative
Hola estuvo sensacional el servicio la comida los pequeños detalles la verdad a una altura muy alta.,SERVICE,positive
Hola estuvo sensacional el servicio la comida los pequeños detalles la verdad a una altura muy alta.,FOOD,positive
comi muy bien i fui muy bien atendindo el camarero que me a servito era muy atento a todo,SERVICE,positive
"En la mesa faltaban 3 cubiertos, habiendo confirmado previamente el número de comensales el mismo día.",SERVICE,negative
"Había un nivel de ruido excesivamente alto, muy molesto y del menú que contratamos casi no vimos ni un plato, prácticamente, nos trajeron prácticamente lo que quisieron.",FOOD,negative
Buen sitio atención buenísima y mis invitados quedaron impresionados.,RESTAURANT,positive
Buen sitio atención buenísima y mis invitados quedaron impresionados.,SERVICE,positive
Todo estuvo muy bien,RESTAURANT,positive
"De las mejores paellas que he probado, y el servicio impecable.",SERVICE,positive
"Es un lugar entrañable de Barcelona que hay que conocer, ambiente inigualable (pero ruidoso, no es para una cena íntima) y cosmopolita.",AMBIENCE,neutral
"El servicio de los camareros, excelente, muy profesionales.",SERVICE,positive
"La paella es de las buenas, aunque no la mejor de Barcelona, exceso de tomate y por tanto ácida, pero rica.",FOOD,neutral
"Pescados mariscos y carnes excelentes pero, claro, de precios elevados.",FOOD,positive
Caótico!!,RESTAURANT,negative
Todo perfecto.,RESTAURANT,positive
Buen servicio y buena comida.,SERVICE,positive
Buen servicio y buena comida.,FOOD,positive
Que buen recuerdo que tengo de este local!,RESTAURANT,positive
no está mal como comienzo.,RESTAURANT,neutral
"Primer comida de “negocio”  y mi memoria gustativa recuerda a la perfección el sabor de los pescaditos fritos, paella.. El trato del personal es notable, siempre están vigilando que no falte nada en la mesa.",SERVICE,positive
"Primer comida de “negocio”  y mi memoria gustativa recuerda a la perfección el sabor de los pescaditos fritos, paella.. El trato del personal es notable, siempre están vigilando que no falte nada en la mesa.",FOOD,positive
"Muy extrañada con los comentarios abajo, este restaurante es uno de mis favoritos, siempre que vienen amigos los llevamos allí, el trato es inmejorable y el dueño es muy querido, amable se integra con la gente.",SERVICE,positive
Paella muy rica y camareros muy atentos.,SERVICE,positive
Paella muy rica y camareros muy atentos.,FOOD,positive
Nos fuimos muy contentos.,RESTAURANT,positive
"Nos trataron muy bien, trato humano, nos regalaron doble ronda de copas.",SERVICE,positive
"comimos unos generosos platos de arroz y unos entrantes a base de berberechos al vapor, gamba de Huelva y variado de friduria andaluza bastante buenos.",FOOD,positive
Buen comer y muy buen servicio.,SERVICE,positive
Buen comer y muy buen servicio.,FOOD,positive
"Pedimos el pica pica especialidad de la casa: lo sirveiron frio, calamares aceitosos y mal rebozados, sardinitas refritas...immundo.",FOOD,negative
"Fué aún peor porque luego vino la paella parellada bañada en aceite, pasada de tiempo...creo que era un artoz hervido en aceite.",FOOD,negative
Para olvidar.,RESTAURANT,negative
"Por lo que cuesta el menu, la comida no esta nada mal.",FOOD,positive
Si quieres “ponerte las botas” este restaurante esta bien.,RESTAURANT,positive
Pero al margen de todo esto la relación calidad precio es muy buena.,FOOD,positive
La luz es blanca tipo fluorescente y da la sensación de estar comiendo en una cantina de empresa.,AMBIENCE,negative
"Creo que si espaciaran un poco las mesas y cambiaran la iluminación por algo mas calido el local ganaría mucho, pero tal vez este restaurante no este dirigido al publico que se fije en los detalles y quiera estar a gusto cuando come. ",AMBIENCE,negative
"Pues francamente, es un sitio que no vale la pena.",RESTAURANT,negative
"Recomiendo encarecidamente optar por el Wok de Via Universitas sin ninguna duda, esta cerca de ahi.",RESTAURANT,positive
